post_id,user_id,post_time,post_hour,post_type,paid_boost,hashtags_count,followers_at_post,views,likes,clicks,comments,shares,watch_time_total_sec,like_rate,click_through_rate,comment_rate,session_time_normal,clicks_binomial
2539,36,2025-08-08 19:01:33.951695,19,image,0,3,15198,7108,138,45,11,3,134,0.0194147439504783,0.0063308947664603,0.0015475520540236,23.771413117768077,2
2540,305,2025-06-22 01:07:27.951695,1,video,0,4,4622,4684,396,55,0,15,38157,0.0845431255337318,0.0117421007685738,0.0,30.274670554999243,3
2541,22,2025-10-04 21:19:20.951695,21,video,0,1,2487,7269,229,94,0,14,45350,0.0315036456183794,0.0129316274590727,0.0,26.452100726254137,4
2542,480,2025-06-23 16:46:40.951695,16,image,0,3,66017,154375,3799,823,0,228,55662,0.024608906882591,0.0053311740890688,0.0,23.707475446623327,4
2543,445,2025-07-28 02:01:00.951695,2,video,0,0,3488,2929,159,41,0,13,14251,0.0542847388187094,0.0139979515192898,0.0,28.914914747878147,3
2544,255,2025-09-18 20:25:14.951695,20,video,0,2,3845,3805,120,34,4,5,36204,0.0315374507227332,0.0089356110381077,0.0010512483574244,28.457586057720903,1
2545,188,2025-07-08 00:56:39.951695,0,image,0,0,1444,4850,218,54,11,22,3973,0.0449484536082474,0.0111340206185567,0.0022680412371134,42.13358243172761,2
2546,367,2025-07-10 16:32:55.951695,16,text,1,2,2336,10447,175,112,0,19,1696,0.016751220446061,0.010720781085479,0.0,32.16479912680348,6
2547,319,2025-09-13 16:08:54.951695,16,video,0,4,13221,2785,95,22,3,8,52117,0.0341113105924596,0.007899461400359,0.0010771992818671,23.111912496228815,3
2548,353,2025-07-11 10:53:17.951695,10,text,0,4,2776,2137,24,11,0,3,541,0.0112306972391202,0.0051474029012634,0.0,27.176129979145287,4
2549,258,2025-06-08 23:56:21.951695,23,link,0,1,3373,2484,35,68,0,3,172,0.0140901771336553,0.0273752012882447,0.0,35.106916477146996,0
2550,119,2025-07-30 00:03:41.951695,0,text,0,2,24386,8268,51,45,0,5,716,0.0061683599419448,0.0054426705370101,0.0,40.442213864349625,3
2551,37,2025-06-10 03:46:17.951695,3,text,1,4,4385,25921,337,105,22,14,4607,0.0130010416264804,0.0040507696462327,0.0008487326877821,22.070083438810208,1
2552,142,2025-09-25 19:52:18.951695,19,text,0,1,1827,9496,100,29,0,7,7202,0.010530749789385,0.0030539174389216,0.0,20.600378074304775,3
2553,265,2025-08-24 16:05:31.951695,16,video,0,4,7875,5302,169,46,0,15,108970,0.0318747642399094,0.0086759713315729,0.0,39.35482587685891,5
2554,213,2025-08-17 14:45:03.951695,14,image,0,2,5067,1825,28,19,0,4,114,0.0153424657534246,0.0104109589041095,0.0,31.94807088685452,6
2555,254,2025-07-02 20:14:52.951695,20,link,0,1,1831,2151,50,43,3,1,2620,0.0232450023245002,0.0199907019990702,0.00139470013947,25.658536340618166,3
2556,139,2025-08-31 15:30:54.951695,15,image,0,1,36196,34358,815,173,0,26,29347,0.0237208219337563,0.0050352174166133,0.0,32.67314543061217,3
2557,469,2025-08-28 22:09:48.951695,22,text,0,2,14853,35852,625,118,25,11,853,0.0174327792033917,0.0032913087136003,0.0006973111681356,16.821261304915613,5
2558,184,2025-06-15 21:48:18.951695,21,link,0,3,14857,9573,249,206,19,4,16,0.0260106549670949,0.0215188551133396,0.0019847487725895,30.016877532985806,4
2559,424,2025-09-22 08:30:28.951695,8,video,1,0,1118,4732,214,56,34,13,184514,0.0452240067624683,0.0118343195266272,0.0071851225697379,31.639105864215427,1
2560,196,2025-08-17 04:22:49.951695,4,video,0,0,2008,4309,236,69,0,13,17803,0.054769087955442,0.016012996054769,0.0,34.621350697689145,3
2561,222,2025-09-11 17:58:28.951695,17,image,0,3,6263,10006,274,83,0,8,3624,0.0273835698580851,0.0082950229862082,0.0,24.930520238537312,2
2562,302,2025-07-10 04:51:45.951695,4,video,0,6,1060,1952,42,29,0,3,30038,0.0215163934426229,0.0148565573770491,0.0,30.428435807016797,3
2563,132,2025-06-23 07:10:03.951695,7,image,0,5,1240,1242,20,11,4,1,115,0.0161030595813204,0.0088566827697262,0.003220611916264,25.372876869702065,3
2564,110,2025-08-31 22:43:29.951695,22,text,0,3,873,3489,87,29,7,2,1666,0.0249355116079105,0.0083118372026368,0.0020063055316709,31.276918778371584,3
2565,190,2025-09-11 22:03:07.951695,22,image,0,2,25614,15425,1019,104,0,30,3405,0.0660615883306321,0.0067423014586709,0.0,25.523268388184878,2
2566,403,2025-07-24 23:26:47.951695,23,video,0,2,11164,12636,517,130,0,48,88131,0.040914846470402,0.0102880658436214,0.0,27.959495804198898,2
2567,73,2025-06-11 11:54:13.951695,11,text,0,1,1959,2390,39,24,0,5,210,0.0163179916317991,0.0100418410041841,0.0,25.020923026048855,3
2568,219,2025-09-14 20:14:29.951695,20,video,0,2,4211,1998,110,27,0,3,33836,0.055055055055055,0.0135135135135135,0.0,33.255681209118286,4
2569,337,2025-07-03 09:13:13.951695,9,text,0,2,2512,4001,72,27,0,4,139,0.0179955011247188,0.0067483129217695,0.0,34.29225558328333,4
2570,354,2025-07-19 08:04:55.951695,8,video,0,1,11089,1689,50,26,5,1,6067,0.0296033155713439,0.0153937240970988,0.0029603315571343,28.826897150212933,2
2571,218,2025-08-23 00:58:31.951695,0,text,0,3,18720,26715,709,242,0,64,37619,0.026539397342317,0.009058581321355,0.0,30.191189974800142,5
2572,41,2025-06-20 15:32:22.951695,15,image,0,3,10334,6340,272,72,0,27,269,0.0429022082018927,0.0113564668769716,0.0,22.75704292683228,5
2573,8,2025-06-17 07:01:04.951695,7,image,0,0,3582,6219,123,32,0,9,6143,0.0197780993728895,0.0051455217880688,0.0,28.501616759966065,2
2574,235,2025-06-11 17:41:48.951695,17,image,0,7,2370,1319,54,21,2,7,49,0.0409401061410159,0.0159211523881728,0.001516300227445,29.748976914791275,1
2575,406,2025-09-26 15:35:34.951695,15,video,0,0,3767,2370,88,24,0,5,25035,0.0371308016877637,0.010126582278481,0.0,43.103965455149876,4
2576,15,2025-07-16 00:27:08.951695,0,image,0,3,7844,6892,148,22,4,16,244,0.0214741729541497,0.0031921067904817,0.0005803830528148,24.44016487112918,4
2577,444,2025-08-26 22:22:02.951695,22,text,0,4,18410,4416,56,17,0,4,285,0.0126811594202898,0.0038496376811594,0.0,37.320886193762185,6
2578,338,2025-10-05 08:40:03.951695,8,text,0,3,6714,1363,35,5,1,2,226,0.0256786500366837,0.0036683785766691,0.0007336757153338,34.98429386732904,5
2579,5,2025-08-27 23:41:17.951695,23,video,0,1,698,1739,71,28,0,17,10824,0.0408280621046578,0.0161012075905692,0.0,31.403182022450682,3
2580,172,2025-08-10 15:56:34.951695,15,image,0,1,7677,16830,454,172,35,26,6740,0.0269756387403446,0.0102198455139631,0.0020796197266785,38.793102420975664,3
2581,111,2025-08-10 03:55:09.951695,3,text,0,1,7588,6379,89,19,7,5,905,0.0139520300987615,0.0029785232795108,0.001097350681925,31.860527363034315,0
2582,475,2025-07-23 21:11:28.951695,21,text,0,3,9128,41675,456,181,0,17,1762,0.0109418116376724,0.0043431313737252,0.0,31.945795978339643,2
2583,278,2025-08-19 15:02:07.951695,15,image,0,4,1615,1033,34,9,3,0,308,0.0329138431752178,0.0087124878993223,0.0029041626331074,29.734396734912274,3
2584,163,2025-10-01 16:59:21.951695,16,video,0,2,41293,21445,1020,575,0,52,277464,0.0475635346234553,0.0268127768710655,0.0,36.117844412093135,3
2585,140,2025-09-11 05:14:12.951695,5,link,1,3,90568,152309,4030,7185,0,107,26479,0.0264593687831973,0.0471738373963455,0.0,35.482346169054416,3
2586,282,2025-07-29 13:26:33.951695,13,image,0,3,858,258,8,2,0,0,140,0.0310077519379844,0.0077519379844961,0.0,26.871613562518938,4
2587,3,2025-07-18 13:06:39.951695,13,image,1,1,10409,40595,737,426,0,42,3027,0.0181549451902943,0.010493903190048,0.0,23.40376402700616,2
2588,129,2025-09-22 16:14:26.951695,16,text,0,3,2592,1503,13,7,2,1,368,0.008649367930805,0.0046573519627411,0.0013306719893546,28.985096813021716,3
2589,83,2025-06-24 22:43:59.951695,22,video,0,5,3418,1877,67,20,0,9,4037,0.0356952583910495,0.0106553010122535,0.0,25.999807178011768,1
2590,311,2025-09-18 14:28:31.951695,14,text,0,3,15953,9251,121,76,0,10,924,0.0130796670630202,0.0082153280726407,0.0,29.682377126923225,3
2591,335,2025-07-09 06:17:27.951695,6,video,0,6,5078,2614,94,26,0,5,25827,0.0359602142310635,0.0099464422341239,0.0,36.187190673420695,4
2592,234,2025-09-02 12:40:55.951695,12,text,0,6,16413,11741,267,61,16,13,4444,0.022740822757857,0.0051954688697725,0.0013627459330551,27.71349172456605,4
2593,71,2025-09-13 09:35:06.951695,9,link,0,3,1372,2083,52,43,0,6,36,0.0249639942390782,0.0206433029284685,0.0,29.785883093442127,7
2594,186,2025-08-04 21:25:11.951695,21,link,0,2,22828,33435,670,681,0,29,2798,0.0200388814116943,0.0203678779721848,0.0,30.290113674041976,2
2595,422,2025-07-01 17:26:52.951695,17,link,0,1,2127,6232,163,101,13,4,229,0.0261553273427471,0.0162066752246469,0.0020860077021822,34.242154411026426,3
2596,102,2025-09-18 00:36:03.951695,0,text,0,0,18019,33198,721,264,47,30,15960,0.0217181757937225,0.0079522862823061,0.0014157479366226,18.765553330076973,2
2597,82,2025-07-22 18:05:38.951695,18,video,0,2,2535,2494,65,44,0,2,81135,0.0260625501202886,0.0176423416198877,0.0,26.966498526173517,3
2598,56,2025-07-17 03:13:44.951695,3,link,1,0,2594,4406,109,103,0,2,2729,0.0247389922832501,0.0233772128915115,0.0,31.056418461397364,5
2599,409,2025-08-08 20:30:59.951695,20,link,0,1,669,1359,13,36,0,2,324,0.0095658572479764,0.0264900662251655,0.0,36.00039478213431,4
2600,60,2025-07-30 20:43:06.951695,20,image,0,4,12942,14484,534,95,0,20,1337,0.0368682684341342,0.0065589616128141,0.0,27.540487762468974,5
2601,291,2025-08-29 14:51:37.951695,14,image,0,2,3820,2824,72,24,7,2,170,0.0254957507082152,0.0084985835694051,0.0024787535410764,20.61723646979063,2
2602,500,2025-06-25 02:47:58.951695,2,video,0,1,1102,4605,141,84,0,21,48299,0.0306188925081433,0.0182410423452768,0.0,33.09855722983068,5
2603,321,2025-07-30 22:27:22.951695,22,image,0,1,10746,13780,401,100,21,18,4313,0.0291001451378809,0.0072568940493468,0.0015239477503628,26.823188055871853,1
2604,207,2025-09-23 15:46:16.951695,15,text,0,2,2114,7750,114,45,0,2,884,0.0147096774193548,0.0058064516129032,0.0,24.051666704548193,5
2605,104,2025-06-12 23:31:50.951695,23,image,0,1,10275,4575,93,36,0,14,2947,0.020327868852459,0.0078688524590163,0.0,26.87827305143388,2
2606,1,2025-08-02 12:48:15.951695,12,image,0,3,6665,4367,176,47,0,7,5887,0.0403022670025188,0.0107625372108999,0.0,29.07737321172075,2
2607,78,2025-08-26 22:00:07.951695,22,image,1,4,5759,14687,366,98,0,15,860,0.024919997276503,0.0066725675767685,0.0,26.976276677308935,3
2608,477,2025-09-23 04:16:40.951695,4,video,0,3,14240,5794,168,107,9,14,37410,0.0289955125992405,0.0184673800483258,0.0015533310321021,18.972169714504656,5
2609,72,2025-08-18 21:46:27.951695,21,link,0,3,1582,4793,128,113,9,11,357,0.0267056123513457,0.0235760484039223,0.0018777383684539,34.48533098443566,1
2610,10,2025-09-15 14:11:04.951695,14,video,0,4,2094,4835,88,41,0,13,82322,0.018200620475698,0.0084798345398138,0.0,36.37437520639361,2
2611,409,2025-07-05 09:01:12.951695,9,video,0,2,669,4892,151,72,0,11,79849,0.0308667211774325,0.0147179067865903,0.0,33.25760995669753,5
2612,210,2025-07-20 23:45:40.951695,23,video,0,3,3518,3441,157,25,0,7,38455,0.045626271432723,0.007265329845975,0.0,24.311571647875915,3
2613,179,2025-09-29 17:00:39.951695,17,text,0,0,4364,196,5,1,0,0,34,0.0255102040816326,0.0051020408163265,0.0,28.99254233026241,2
2614,359,2025-09-22 23:16:41.951695,23,text,0,2,2072,2265,41,6,0,1,778,0.0181015452538631,0.0026490066225165,0.0,29.96739342385271,3
2615,262,2025-08-14 14:34:28.951695,14,video,0,4,3765,5749,193,71,0,11,43723,0.0335710558357975,0.0123499739085058,0.0,32.99397194780955,3
2616,458,2025-08-04 17:04:35.951695,17,video,0,3,2109,1600,89,26,7,5,35249,0.055625,0.01625,0.004375,33.34170244359041,5
2617,234,2025-08-01 18:44:38.951695,18,image,0,4,16413,24226,1101,220,0,83,2579,0.0454470403698505,0.0090811524808057,0.0,26.32913100610752,4
2618,357,2025-06-15 16:59:03.951695,16,video,0,0,6213,3097,90,32,10,9,30879,0.0290603810138844,0.0103325799160477,0.0032289312237649,30.409977782067802,3
2619,440,2025-09-23 17:42:57.951695,17,text,1,1,7539,8638,121,68,18,2,3518,0.0140078721926371,0.0078721926371845,0.0020838156980782,32.28640202307621,6
2620,232,2025-09-14 19:56:26.951695,19,video,0,1,2722,4033,191,57,0,14,37654,0.0473592858913959,0.0141333994545003,0.0,37.279111610733835,3
2621,143,2025-08-02 09:40:23.951695,9,image,0,1,582,556,11,8,0,2,71,0.0197841726618705,0.014388489208633,0.0,33.522532699123616,1
2622,488,2025-07-12 04:27:25.951695,4,image,0,2,7557,2540,93,7,0,6,518,0.0366141732283464,0.002755905511811,0.0,33.945283436877595,2
2623,114,2025-07-19 19:16:52.951695,19,image,0,2,1157,717,18,8,1,1,364,0.0251046025104602,0.0111576011157601,0.00139470013947,30.419133139646803,3
2624,20,2025-06-23 10:22:20.951695,10,image,0,5,4675,2542,91,25,12,5,884,0.0357985837922895,0.0098347757671125,0.004720692368214,37.05229572601752,2
2625,290,2025-09-03 06:25:28.951695,6,video,0,1,4431,3222,145,73,7,9,118601,0.0450031036623215,0.0226567349472377,0.0021725636250775,32.04881397979749,5
2626,494,2025-08-14 10:52:45.951695,10,video,0,1,7738,18821,1086,244,41,88,320840,0.0577015036395515,0.0129642420700281,0.0021784177248817,25.694560449132148,4
2627,44,2025-07-06 17:53:16.951695,17,video,0,2,6199,2262,121,68,9,6,17921,0.0534924845269672,0.0300618921308576,0.0039787798408488,37.01684985062595,2
2628,425,2025-08-22 09:55:33.951695,9,video,0,1,2022,2170,142,30,0,6,68859,0.0654377880184331,0.0138248847926267,0.0,33.48951636269514,3
2629,416,2025-10-04 03:51:10.951695,3,link,0,3,5989,4170,177,104,10,2,175,0.0424460431654676,0.0249400479616306,0.0023980815347721,27.784779894357587,4
2630,465,2025-06-23 08:10:04.951695,8,video,0,2,1607,924,26,11,0,3,16799,0.0281385281385281,0.0119047619047619,0.0,27.602535163003783,5
2631,211,2025-08-02 16:06:24.951695,16,video,0,2,12282,25371,574,152,105,86,120616,0.022624256040361,0.0059910921918726,0.0041385834220172,31.48287772570381,5
2632,128,2025-08-06 22:50:50.951695,22,video,0,4,1497,2216,65,29,6,11,19241,0.0293321299638989,0.0130866425992779,0.0027075812274368,32.31592397633792,3
2633,257,2025-06-28 16:02:45.951695,16,text,0,2,7591,5041,134,19,7,2,1285,0.0265820273755207,0.0037690934338424,0.001388613370363,30.986461328156032,4
2634,72,2025-08-11 10:37:15.951695,10,link,0,1,1582,1488,78,64,4,3,298,0.0524193548387096,0.043010752688172,0.0026881720430107,31.556543367214427,3
2635,422,2025-08-20 08:53:04.951695,8,text,0,5,2127,385,1,0,0,0,93,0.0025974025974025,0.0,0.0,38.499786872881906,3
2636,332,2025-06-27 12:49:20.951695,12,image,0,1,9297,14855,396,60,0,13,2809,0.0266576910131268,0.004039044092898,0.0,35.357715761174425,1
2637,242,2025-06-27 05:16:29.951695,5,text,0,2,4472,2381,16,21,0,1,137,0.0067198656026879,0.0088198236035279,0.0,30.95317795632512,1
2638,258,2025-09-19 09:57:15.951695,9,image,0,2,3373,4035,73,9,6,2,1193,0.0180916976456009,0.0022304832713754,0.0014869888475836,34.70655290383742,3
2639,357,2025-07-16 00:27:56.951695,0,text,0,1,6213,6369,99,26,2,4,1088,0.0155440414507772,0.0040822735123253,0.0003140210394096,24.837380482362303,2
2640,262,2025-08-23 07:01:48.951695,7,text,0,3,3765,1641,30,5,0,0,937,0.0182815356489945,0.0030469226081657,0.0,31.989635249734043,0
2641,420,2025-08-22 20:46:35.951695,20,video,0,0,19026,14599,489,55,0,58,472991,0.0334954448934858,0.0037673813274881,0.0,39.04653174866555,4
2642,463,2025-09-17 08:28:55.951695,8,image,0,3,1002,738,17,6,0,0,332,0.0230352303523035,0.008130081300813,0.0,28.90977052303813,1
2643,475,2025-09-05 10:33:59.951695,10,video,0,1,9128,28753,882,203,89,41,210686,0.0306750599937397,0.007060132855702,0.0030953291830417,25.761830356904575,3
2644,311,2025-09-17 12:31:48.951695,12,video,0,5,15953,32800,1446,330,158,148,256533,0.0440853658536585,0.010060975609756,0.0048170731707317,26.739555557034695,3
2645,372,2025-08-22 16:17:18.951695,16,text,0,5,18563,28942,608,272,29,7,6976,0.0210075323059912,0.0093981065579434,0.001002004008016,24.551834813288057,6
2646,156,2025-08-01 14:06:23.951695,14,video,0,2,28794,17483,467,214,0,86,297052,0.0267116627581078,0.0122404621632442,0.0,26.076190459361484,3
2647,20,2025-07-25 21:08:29.951695,21,text,0,2,4675,7205,249,58,0,5,559,0.034559333795975,0.0080499653018736,0.0,28.147459507049856,1
2648,201,2025-07-24 03:16:32.951695,3,link,0,1,6888,14919,586,608,0,22,3831,0.0392787720356592,0.0407534017025269,0.0,22.97216490410679,3
2649,436,2025-07-28 20:38:31.951695,20,image,0,3,2683,6712,156,82,0,3,5650,0.0232419547079856,0.0122169249106078,0.0,30.078091669748016,4
2650,67,2025-06-24 04:04:50.951695,4,image,1,4,3467,22801,746,249,0,24,14788,0.0327178632516117,0.01092057365905,0.0,34.51138586893324,7
2651,273,2025-07-29 12:40:12.951695,12,image,0,2,4459,2074,97,15,0,3,962,0.0467695274831244,0.0072324011571841,0.0,25.4612190992654,3
2652,97,2025-07-25 09:16:16.951695,9,text,0,2,1309,1212,17,7,0,0,351,0.014026402640264,0.0057755775577557,0.0,37.59641961820884,2
2653,215,2025-06-12 19:14:11.951695,19,video,0,2,3541,5563,161,35,0,7,52433,0.0289412187668524,0.0062915692971418,0.0,32.55396044263797,5
2654,72,2025-07-11 16:02:47.951695,16,video,0,2,1582,2401,169,34,6,20,60520,0.0703873386089129,0.0141607663473552,0.0024989587671803,35.152902928120284,2
2655,368,2025-09-06 21:09:43.951695,21,image,0,5,2159,20854,678,259,64,18,12062,0.0325117483456411,0.0124196796777596,0.0030689555960487,26.710827230739316,3
2656,406,2025-08-17 00:09:11.951695,0,link,0,1,3767,932,23,19,0,0,112,0.0246781115879828,0.0203862660944206,0.0,34.27262613533308,3
2657,380,2025-09-13 09:25:56.951695,9,video,1,2,3109,11450,270,92,36,15,126631,0.0235807860262008,0.0080349344978165,0.0031441048034934,24.540330498023437,1
2658,353,2025-08-12 18:36:41.951695,18,image,0,0,2776,2443,61,28,0,10,283,0.0249693000409332,0.0114613180515759,0.0,34.451237504182544,2
2659,118,2025-09-19 03:25:52.951695,3,link,0,0,5023,5838,128,140,8,1,1769,0.0219253168893456,0.0239808153477218,0.0013703323055841,30.859196698967658,2
2660,266,2025-09-12 04:20:35.951695,4,video,0,3,13530,26800,775,287,0,58,505843,0.0289179104477611,0.0107089552238805,0.0,32.76625609992392,4
2661,53,2025-06-20 10:43:46.951695,10,video,0,5,1144,2224,52,19,0,11,11686,0.0233812949640287,0.0085431654676259,0.0,24.12202697187574,5
2662,188,2025-10-03 21:26:54.951695,21,image,1,4,1444,971,43,24,0,1,30,0.0442842430484037,0.0247167868177136,0.0,25.524650788616977,2
2663,253,2025-06-10 10:08:33.951695,10,video,0,5,27686,114506,3564,1363,493,486,909867,0.0311250065498751,0.0119033063769584,0.0043054512427296,32.98614109126692,4
2664,335,2025-08-19 06:33:48.951695,6,video,1,2,5078,36369,1045,221,69,58,430209,0.028733261843878,0.0060766037009541,0.0018972201600263,25.258259978878996,1
2665,49,2025-09-11 18:06:11.951695,18,image,0,0,9690,7683,200,86,0,16,3476,0.0260314981127163,0.011193544188468,0.0,32.316031460495616,3
2666,407,2025-07-18 11:31:30.951695,11,image,0,3,4369,1032,46,3,4,1,655,0.0445736434108527,0.002906976744186,0.003875968992248,23.16431096769877,1
2667,230,2025-08-19 11:33:03.951695,11,image,0,4,3687,3183,108,19,0,1,218,0.0339302544769085,0.0059692114357524,0.0,34.240871063333344,5
2668,441,2025-07-22 02:34:58.951695,2,image,0,1,4067,3992,116,36,9,5,1006,0.0290581162324649,0.0090180360721442,0.002254509018036,23.837383426157455,4
2669,264,2025-06-15 22:14:28.951695,22,image,0,0,2820,5239,172,25,0,7,450,0.0328306928803206,0.0047719030349303,0.0,32.76149968839762,4
2670,274,2025-06-09 16:02:21.951695,16,image,0,0,39861,9256,350,110,44,21,4850,0.0378133102852204,0.0118841832324978,0.0047536732929991,33.12815466823,4
2671,347,2025-06-20 00:52:21.951695,0,text,0,3,2721,1524,21,5,0,0,180,0.0137795275590551,0.0032808398950131,0.0,26.516140907852126,3
2672,410,2025-06-20 11:05:22.951695,11,text,0,5,1344,4027,60,16,8,2,939,0.0148994288552272,0.0039731810280605,0.0019865905140302,32.91013283542363,6
2673,79,2025-08-20 23:01:57.951695,23,image,0,4,9187,28133,584,115,0,38,1748,0.0207585397931255,0.0040877261578928,0.0,31.30221131666778,4
2674,256,2025-08-10 18:09:42.951695,18,text,0,3,10692,5762,86,32,0,3,1417,0.0149253731343283,0.0055536272127733,0.0,27.30579071903631,5
2675,15,2025-08-02 07:24:15.951695,7,text,0,2,7844,9019,131,28,0,3,1504,0.0145248918948885,0.0031045570462357,0.0,24.95722657961896,3
2676,238,2025-08-30 16:24:13.951695,16,video,0,3,4176,5829,235,132,0,38,45060,0.0403156630639903,0.0226453937210499,0.0,20.186871541637103,1
2677,407,2025-06-10 16:07:45.951695,16,link,1,1,4369,15116,396,496,0,23,600,0.0261974067213548,0.0328129134691717,0.0,31.748250236498468,3
2678,433,2025-07-11 04:06:08.951695,4,text,0,1,4310,5441,164,49,0,2,757,0.0301415181032898,0.0090056974820805,0.0,22.175986143189725,1
